doc_id,word,pos_tag,event,argument,coordinate,admin_level
26,pelajar,NN,O,O,,
26,yang,SC,O,O,,
26,merupakan,VB,O,O,,
26,warga,NN,O,O,,
26,Jl,NNP,B-ARG,Street-Arg,,
26,H,NNP,I-ARG,Street-Arg,,
26,Ali,NNP,I-ARG,Street-Arg,,
26,RT04,NN,B-ARG,Street-Arg,,
26,RW06,NN,I-ARG,Street-Arg,,
26,Cipete,NNP,B-LOC,Place-Arg,"(-6.272776143581459, 106.80500427136693)",4
26,Selatan,NNP,I-LOC,,,
26,",",",",O,O,,
26,Cilandak,NNP,B-PLOC,Place-Arg,"(-6.288974453451445, 106.79421262503324)",3
26,",",",",O,O,,
26,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.256679776683385, 106.81568629190677)",2
26,Selatan,NNP,I-PLOC,,,
26,Sedangkan,CC,O,O,,
26,pemboncengnya,NN,O,O,,
26,adalah,VBT,O,O,,
26,Suci,JJ,O,O,,
26,Fitri,NNP,O,O,,
26,Astuti,NNP,O,O,,
26,(,OP,O,O,,
26,18),CDP,O,O,,
26,",",",",O,O,,
26,seorang,NN,O,O,,
26,pelajar,NN,O,O,,
26,yang,SC,O,O,,
26,merupakan,VB,O,O,,
26,warga,NN,O,O,,
26,Jalan,NN,B-ARG,Street-Arg,,
26,Bunga,NN,I-ARG,Street-Arg,,
26,Seroja,NNP,I-ARG,Street-Arg,,
26,RT13 RT05 RT05,I-ARG,Street-Arg,,,
26,Cipete,NNP,B-LOC,Place-Arg,"(-6.272776143581459, 106.80500427136693)",4
26,Selatan,NNP,I-PLOC,,,
26,",",",",O,O,,
26,Cilandak,NNP,B-PLOC,Place-Arg,"(-6.288974453451445, 106.79421262503324)",3
26,",",",",O,O,,
26,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.256679776683385, 106.81568629190677)",2
26,Selatan,NNP,I-PLOC,,,
26,"""","""",O,O,,
26,Dua,CDP,O,O,,
26,-,-,O,O,,
26,duanya,CDP,O,O,,
26,meninggal,O,O,,,
26,dunia,VBI,O,O,,
26,",",",",O,O,,
26,pengendara,NN,O,O,,
26,meninggal,VBI,O,O,,
26,di,IN,O,O,,
26,rumah,NN,B-ORG,Hospital-Arg,,
26,sakit,JJ,I-ORG,Hospital-Arg,,
26,Fatmawati,NNP,I-ORG,Hospital-Arg,,
26,",",",",O,O,,
26,sementara,CC,O,O,,
26,pembonceng,NN,O,O,,
26,dalam,IN,O,O,,
26,perjalanan,NN,O,O,,
26,ke,IN,O,O,,
26,rumah,NN,O,O,,
26,sakit,JJ,O,O,,
26,",",",",O,O,,
26,"""","""",O,O,,
26,papar,JJ,O,O,,
26,Sigit,NNP,O,O,,
26,Sebelumnya,NNP,O,O,,
26,motor,NN,O,O,,
26,yang,SC,O,O,,
26,dikendarai,VBT,O,O,,
26,Yusuf,NNP,O,O,,
26,itu,DT,O,O,,
26,menabrak,VBT,B-EVE,ACCIDENT-EVENT,,
26,tiang,NN,O,O,,
26,beton,NN,O,O,,
26,fly,NN,O,O,,
26,over,FW,O,O,,
26,Jalan,NN,B-ARG,Street-Arg,,
26,Antasari,NNP,I-ARG,Street-Arg,,
26,",",",",O,O,,
26,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.256679776683385, 106.81568629190677)",2
26,Selatan,NNP,I-PLOC,Place-Arg,,
26,Kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
26,terjadi,VBI,O,O,,
26,sekitar,CDI,O,O,,
26,pukul,NN,B-ARG,Time-Arg,,
26,01.50,JJ,I-ARG,Time-Arg,,
26,WIB,NNP,I-ARG,Time-Arg,,
27,Panther,NNP,B-ARG,Vehicle-Arg,,
27,Oleng,NNP,O,O,,
27,Tabrak,NNP,B-EVE,ACCIDENT-EVENT,,
27,Dua,CDP,O,O,,
27,Motor,NNP,B-ARG,Vehicle-Arg,,
27,",",",",O,O,,
27,3,CDP,I-ARG,DeathVictim-Arg,,
27,Orang,NN,I-ARG,DeathVictim-Arg,,
27,Tewas,JJ,I-ARG,DeathVictim-Arg,,
27,dan,CC,O,O,,
27,2,CDP,B-ARG,WoundVictim-Arg,,
27,Luka,NN,I-ARG,WoundVictim-Arg,,
27,-,-,O,O,,
27,-,-,O,O,,
27,Mojokerto,NNP,B-PLOC,Published-Arg,"(-7.46992469930684, 112.43561100366952)",2
27,-,-,O,O,,
27,Kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
27,maut,CC,O,O,,
27,menewaskan,VBT,B-ARG,DeathVictim-Arg,,
27,satu,CDP,I-ARG,DeathVictim-Arg,,
27,keluarga,NN,I-ARG,DeathVictim-Arg,,
27,terjadi,VBI,O,O,,
27,di,IN,O,O,,
27,jalur,NN,B-ARG,Street-Arg,,
27,alternatif,NN,I-ARG,Street-Arg,,
27,Mojokerto,NNP,B-PLOC,Place-Arg,"(-7.46992469930684, 112.43561100366952)",2
27,-,NNP,O,O,,
27,Lamongan,NNP,B-PLOC,Place-Arg,"(-7.113079411513852, 112.32166614027932)",2
27,Penyebabnya,NN,O,O,,
27,tak,NEG,O,O,,
27,lain,JJ,O,O,,
27,sebuah,NN,O,O,,
27,Isuzu,NNP,B-ARG,Vehicle-Arg,,
27,Panther,NNP,I-ARG,Vehicle-Arg,,
27,yang,SC,O,O,,
27,oleng,IN,O,O,,
27,menabrak,VBT,B-EVE,ACCIDENT-EVENT,,
27,2,CDP,O,O,,
27,sepeda,NN,I-ARG,Vehicle-Arg,,
27,motor,NN,I-ARG,Vehicle-Arg,,
27,dari,IN,O,O,,
27,arah,NN,O,O,,
27,berlawanan,VBI,O,O,,
27,Kecelakaan,VB,B-EVE,ACCIDENT-EVENT,,
27,terjadi,VB,O,O,,
27,di,IN,O,O,,
27,jalur,NN,B-ARG,Street-Arg,,
27,hutan,NN,I-ARG,Street-Arg,,
27,Desa,NN,B-LOC,Place-Arg,"(-7.138039505173682, 112.24905209096218)",4
27,Cendoro,NNP,I-LOC,Place-Arg,,
27,",",",",O,O,,
27,Dawarblandong,NN,B-PLOC,Place-Arg,"(-7.337050872780924, 112.41716692758013)",4
27,pada,IN,O,O,,
27,Rabu,NNP,B-ARG,Time-Arg,,
27,(,OP,O,O,,
27,6,9,9,DD,B-ARG,Time-Arg
27,),CP,O,O,,
27,sekitar,RB,O,O,,
27,pukul,NN,B-ARG,Time-Arg,,
27,20.30,JJ,I-ARG,Time-Arg,,
27,WIB,NNP,I-ARG,Time-Arg,,
27,Mobil,NN,B-ARG,Vehicle-Arg,,
27,Isuzu,NNP,I-ARG,Vehicle-Arg,,
27,Panther,NN,I-ARG,Vehicle-Arg,,
27,nopol,NN,O,Plate-Arg,,
27,W,NN,B-ARG,Plate-Arg,,
27,1069,CD,I-ARG,Plate-Arg,,
27,XG,NNP,I-ARG,Plate-Arg,,
27,yang,SC,O,O,,
27,dikemudikan,VBT,O,O,,
27,Sugianto,NNP,O,O,,
27,Atmaja,NNP,O,O,,
27,(,OP,O,O,,
27,35),NN,O,O,,
27,",",",",O,O,,
27,warga,NN,O,O,,
27,Desa,NN,B-LOC,Place-Arg,"(-6.960045208841194, 112.03540249655983)",4
27,Betikharjo,NN,I-LOC,,,
27,",",",",O,O,,
27,Semanding,NNP,B-PLOC,Place-Arg,"(-6.9424110609404845, 112.05853570458441)",3
27,",",",",O,O,,
27,Tuban,NNP,B-PLOC,Place-Arg,"(-6.950809214257252, 111.91318117363363)",2
27,melaju,VBT,O,O,,
27,dari,IN,O,O,,
27,Mojokerto,NNP,B-PLOC,Place-Arg,"(-7.46992469930684, 112.43561100366952)",2
27,ke,IN,O,O,,
27,Lamongan,NNP,B-PLOC,Place-Arg,"(-7.113079411513852, 112.32166614027932)",2
27,Sampai,NN,O,O,,
27,di,IN,O,O,,
27,lokasi,NN,O,O,,
27,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
27,",",",",O,O,,
27,Panther,NNP,B-ARG,Vehicle-Arg,,
27,berpapasan,VBI,O,O,,
27,dengan,IN,O,O,,
27,truk,NN,B-ARG,Vehicle-Arg,,
27,yang,SC,O,O,,
27,belum,NEG,O,O,,
27,diketahui,VBT,O,O,,
27,identitasnya,JJ,O,O,,
27,Jalur,NN,O,O,,
27,yang,SC,O,O,,
27,gelap,NN,O,O,,
27,membuat,VBT,O,O,,
27,kedua,CDC,O,O,,
27,kendaraan,NN,O,O,,
27,ini,PR,O,O,,
27,nyaring,JJ,O,O,,
27,saling,RB,O,O,,
27,bertabrakan,VBI,B-EVE,ACCIDENT-EVENT,,
27,Meski,SC,O,O,,
27,berhasil,RB,O,O,,
27,menghindari,VBT,O,O,,
27,truk,NN,B-ARG,Vehicle-Arg,,
27,",",",",O,O,,
27,Panther,NNP,B-ARG,Vehicle-Arg,,
27,justru,RB,O,O,,
27,oleng,IN,O,O,,
27,ke,IN,O,O,,
27,kanan,NN,O,O,,
27,sehingga,SC,O,O,,
27,menabrak,VBT,B-EVE,ACCIDENT-EVENT,,
27,2,CDP,B-ARG,Vehicle-Arg,,
27,sepeda,NN,I-ARG,Vehicle-Arg,,
27,motor,NN,I-ARG,Vehicle-Arg,,
27,yang,SC,O,O,,
27,saat,NN,O,O,,
27,itu,DT,O,O,,
27,melaju,VBT,O,O,,
27,di,IN,O,O,,
27,belakang,NN,O,O,,
27,truk,NN,B-ARG,Vehicle-Arg,,
27,Yakni,NN,O,O,,
27,motor,NN,B-ARG,Vehicle-Arg,,
27,Suzuki,NNP,I-ARG,Vehicle-Arg,,
27,Shogun,NN,I-ARG,Vehicle-Arg,,
27,hijau,JJ,O,O,,
27,nopol,NN,O,O,,
27,S,NNP,B-ARG,Plate-Arg,,
27,5494,CD,I-ARG,Plate-Arg,,
27,NA,NNP,I-ARG,Plate-Arg,,
27,yang,SC,O,O,,
27,dikemudikan,VBT,O,O,,
27,Mochamad,NNP,O,O,,
27,Munir,NNP,O,O,,
27,(,OP,O,O,,
27,47),NN,O,O,,
27,",",",",O,O,,
27,Tutik,NNP,O,O,,
27,Rahayu,NNP,O,O,,
27,(,OP,O,O,,
27,36,CDP,O,O,,
27,),CP,O,O,,
27,dan,NNP,O,O,,
27,Ages,NNP,O,O,,
27,(,OP,O,O,,
27,10,CDP,O,O,,
27,),CP,O,O,,
27,Sementara,CC,O,O,,
27,Yamaha,NNP,B-ARG,Vehicle-Arg,,
27,Mio,NNP,I-ARG,Vehicle-Arg,,
27,J,NNP,O,O,,
27,hitam,JJ,O,,,
27,nopol,NN,O,O,,
27,S,NNP,B-ARG,Plate-Arg,,
27,2548,NNP,I-ARG,Plate-Arg,,
27,QO,NNP,I-ARG,Plate-Arg,,
27,dikemudikan,VBT,O,O,,
27,Wahyu,NNP,O,O,,
27,Rizki,NNP,O,O,,
27,Aji,NNP,O,O,,
27,(,OP,O,O,,
27,21,CDP,O,O,,
27,),CP,O,O,,
27,dan,CC,O,O,,
27,Khoirul,NNP,O,O,,
27,Anam,NNP,O,O,,
27,(,OP,O,O,,
27,17,DT,O,O,,
27,),CP,O,O,,
27,Kelima,CDP,O,O,,
27,pemotor,NN,O,O,,
27,itu,PR,O,O,,
27,masih,RB,O,O,,
27,satu,CDP,O,O,,
27,keluarga,NN,O,O,,
27,asal,NN,O,O,,
27,Desa,NN,B-LOC,Place-Arg,"(-7.067225138524391, 110.2760979830471)",4
27,Sambilawang,NNP,I-LOC,,,
27,",",",",O,O,,
27,Dlanggu,NNP,B-PLOC,Place-Arg,"(-7.568373394992028, 112.47780414434273)",3
27,",",",",O,O,,
27,Mojokerto,NNP,B-PLOC,Place-Arg,"(-7.46992469930684, 112.43561100366952)",2
27,Mereka,PRP,O,O,,
27,dalam,IN,O,O,,
27,perjalanan,NN,O,O,,
27,pulang,VBI,O,O,,
27,dari,IN,O,O,,
27,menghadiri,VB,O,O,,
27,hajatan,VB,O,O,,
27,pengantin,NN,O,O,,
27,saudaranya,NN,O,O,,
27,di,IN,O,O,,
27,Lamongan,NN,B-PLOC,From-Arg,"(-7.113079411513852, 112.32166614027932)",2
27,Dua,NN,O,O,,
27,motor,NN,O,O,,
27,ringsek,JJ,O,O,,
27,Foto,NN,O,O,,
27,:,:,O,O,,
27,Enggran,NNP,O,O,,
27,Eko,NNP,O,O,,
27,Budianto,NNP,O,O,,
27,"""","""",O,O,,
27,Saya,NNP,O,O,,
27,tadi,NN,O,O,,
27,kaget,NN,O,O,,
27,dan,CC,O,O,,
27,langsung,RB,O,O,,
27,banting,NN,O,O,,
27,stir,NN,O,O,,
27,ke,IN,O,O,,
27,kanan,NN,O,O,,
27,Tahu,VBI,O,O,,
27,-,-,O,O,,
27,tahu,VB,O,O,,
27,di,IN,O,O,,
27,belakang,NN,O,O,,
27,truk,NN,B-ARG,Vehicle-Arg,,
27,ada,VBI,O,O,,
27,dua,CDP,O,O,,
27,motor,NN,I-ARG,Vehicle-Arg,,
27,",",",",O,O,,
27,"""","""",O,O,,
27,kata,VB,O,O,,
27,sopir,NNP,O,O,,
27,Panther,NNP,B-ARG,Vehicle-Arg,,
27,Sugianto,NNP,O,O,,
27,di,IN,O,O,,
27,Mapolresta,NNP,B-ORG,OfficerOfficial-Arg,,
27,Mojokerto,NNP,B-PLOC,Place-Arg,"(-7.46992469930684, 112.43561100366952)",4
27,",",",",O,O,,
27,Kamis,NNP,B-ARG,Time-Arg,,
27,(,OP,O,O,,
27,7,9,2017,DD,B-ARG,Time-Arg
27,),CP,O,O,,
27,Kasat,NNP,B-ORG,OfficerOfficial-Arg,,
27,Lantas,NNP,I-ORG,OfficerOfficial-Arg,,
27,Polresta,NNP,I-ORG,OfficerOfficial-Arg,,
27,Mojokerto,NNP,B-PLOC,Place-Arg,"(-7.46992469930684, 112.43561100366952)",2
27,AKP,NNP,B-ORG,OfficerOfficial-Arg,,
27,Edwin,NNP,I-ORG,OfficerOfficial-Arg,,
27,Nathanael,NNP,I-ORG,OfficerOfficial-Arg,,
27,menjelaskan,VB,O,O,,
27,",",",",O,O,,
27,akibat,IN,O,O,,
27,tabrakan,NN,B-EVE,ACCIDENT-EVENT,,
27,itu,PR,O,O,,
27,",",",",O,O,,
27,pengemudi,NN,O,O,,
27,Suzuki,NNP,B-ARG,Vehicle-Arg,,
27,Shogun,NNP,I-ARG,Vehicle-Arg,,
27,dan,CC,O,O,,
27,kedua,CD,B-ARG,DeathVictim-Arg,,
27,penumpangnya,NN,I-ARG,DeathVictim-Arg,,
27,tewas,JJ,I-ARG,DeathVictim-Arg,,
27,di,IN,O,O,,
27,lokasi,NN,O,O,,
27,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
27,Sementara,CC,O,O,,
27,pengemudi,NN,O,O,,
27,dan,CC,O,O,,
27,penumpang,NN,O,O,,
27,Yamaha,NNP,B-ARG,Vehicle-Arg,,
27,Mio,NNP,I-ARG,Vehicle-Arg,,
27,mengalami,VB,O,O,,
27,luka,NN,O,O,,
27,cukup,RB,O,O,,
27,parah,JJ,O,O,,
27,"""","""",O,O,,
27,Korban,DT,O,O,,
27,meninggal,VBI,O,O,,
27,kami,PRP,O,O,,
27,evakuasi,NN,O,O,,
27,ke,IN,O,O,,
27,RSUD,NNP,B-ORG,Hospital-Arg,,
27,Dr,NNP,I-ORG,Hospital-Arg,,
27,Wahidin,NNP,I-ORG,Hospital-Arg,,
27,Sudiro,NNP,I-ORG,Hospital-Arg,,
27,Husodo,NNP,I-ORG,Hospital-Arg,,
27,",",",",O,O,,
27,kalau,SC,O,O,,
27,korban,NN,O,O,,
27,luka,NN,O,O,,
27,di,IN,O,O,,
27,RS,NN,B-ORG,Hospital-Arg,,
27,Rekso,NN,I-ORG,Hospital-Arg,,
27,Waluyo,NNP,I-ORG,Hospital-Arg,,
27,",",",",O,O,,
27,"""","""",O,O,,
27,terangnya,VB,O,O,,
27,Menurut,VB,O,O,,
27,Edwin,NNP,O,O,,
27,",",",",O,O,,
27,sejauh,NN,O,O,,
27,ini,DT,O,O,,
27,pihaknya,NNG,O,O,,
27,belum,NEG,O,O,,
27,bisa,MD,O,O,,
27,memastikan,VBT,O,O,,
27,penyebab,NN,O,O,,
27,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
27,Dugaan,NN,O,O,,
27,sementara,JJ,O,O,,
27,akibat,IN,O,O,,
27,kelalaian,NN,O,O,,
27,pengemudi,NN,O,O,,
27,Panther,NNP,B-ARG,Vehicle-Arg,,
27,"""","""",O,O,,
27,Kemungkinan,NNP,O,O,,
27,karena,IN,O,O,,
27,kelalaian,NN,O,O,,
27,pengendara,NN,O,O,,
27,mobil,NN,B-ARG,Vehicle-Arg,,
27,Tapi,CC,O,O,,
27,masih,MD,O,O,,
27,kami,PRP,O,O,,
27,gali,NN,O,O,,
27,keterangan,NN,O,O,,
27,lain,JJ,O,O,,
27,",",",",O,O,,
27,"""","""",O,O,,
27,tandasnya,NN,O,O,,
28,Sungai,NN,B-ARG,Cause-Arg,,
28,Lereng,NN,I-ARG,Cause-Arg,,
28,Masih,MD,O,O,,
28,Meluap,NNP,B-EVE,FLOOD-EVENT,,
28,",",",",O,O,,
28,3,CDP,B-ARG,AffectedVillage-Arg,,
28,Desa,NN,I-ARG,AffectedVillage-Arg,,
28,di,IN,O,O,,
28,Purworejo,NNP,B-PLOC,"(-7.727362345504708, 109.94966617165039)",2,
28,Masih,MD,O,O,,
28,Tergenang,NNP,B-EVE,FLOOD-EVENT,,
28,-,-,O,O,,
28,-,NNP,O,O,,
28,Purworejo,NNP,B-PLOC,Published-Arg,"(-7.727362345504708, 109.94966617165039)",2
28,-,-,O,O,,
28,Akibat,IN,O,O,,
28,luapan,NN,B-EVE,FLOOD-EVENT,,
28,Sungai,NN,B-ARG,Cause-Arg,,
28,Lereng,NNP,I-ARG,Cause-Arg,,
28,",",",",O,O,,
28,sejumlah,CDI,O,O,,
28,lokasi,NN,O,O,,
28,di,IN,O,O,,
28,Kecamatan,NNP,B-LOC,Place-Arg,"(-7.606145309002504, 110.08936439199157)",3
28,Grabag,NNP,I-LOC,Place-Arg,,
28,",",",",O,O,,
28,Purworejo,NNP,B-PLOC,Place-Arg,"(-7.727362345504708, 109.94966617165039)",2
28,",",",",O,O,,
28,hingga,CC,O,O,,
28,saat,NN,O,O,,
28,ini,PR,O,O,,
28,masih,MD,O,O,,
28,tergenang,VBT,B-EVE,FLOOD-EVENT,,
28,banjir,NN,I-EVE,,,
28,Namun,CC,O,O,,
28,ketinggian,NN,O,O,,
28,air,NN,O,O,,
28,di,IN,O,O,,
28,masing,NN,O,O,,
28,-,-,O,O,,
28,masing,NN,O,O,,
28,lokasi,NN,O,O,,
28,sudah,MD,O,O,,
28,sedikit,RB,O,O,,
28,berkurang,VB,O,O,,
28,dibanding,VB,O,O,,
28,hari,NN,O,O,,
28,-,-,O,O,,
28,hari,NN,O,O,,
28,sebelumnya,VB,O,O,,
28,"""","""",O,O,,
28,Hingga,IN,O,O,,
28,hari,NN,O,O,,
28,Sabtu,NN,O,O,,
28,ini,PR,O,O,,
28,memang,RB,O,O,,
28,masih,MD,O,O,,
28,ada,VB,O,O,,
28,daerah,NN,O,O,,
28,yang,SC,O,O,,
28,tergenang,VBI,O,O,,
28,di,IN,O,O,,
28,wilayah,NN,O,O,,
28,Kecamatan,NNP,B-PLOC,Place-Arg,"(-7.606145309002504, 110.08936439199157)",3
28,Grabag,NNP,I-PLOC,Place-Arg,,
28,seperti,IN,O,O,,
28,di,IN,O,O,,
28,Desa,NN,B-LOC,Place-Arg,"(-6.5616194435440605, 108.74850958238687)",4
28,Trimulyo,NNP,I-LOC,Place-Arg,,
28,",",",",O,O,,
28,Rowodadi,NNP,B-LOC,Place-Arg,"(-6.596020357136321, 108.10556986599515)",4
28,dan,NNP,O,O,,
28,Bendungan,NN,B-LOC,Place-Arg,"(-6.885922806254756, 110.26588082274431)",4
28,",",",",O,O,,
28,"""","""",O,O,,
28,kata,VB,O,O,,
28,Danramil,NNP,B-ORG,OfficerOfficial-Arg,,
28,Grabag,NNP,B-PLOC,Place-Arg,"(-7.606145309002504, 110.08936439199157)",3
28,",",",",O,O,,
28,Kapten,NN,O,O,,
28,Narno,NNP,O,O,,
28,",",",",O,O,,
28,ketika,SC,O,O,,
28,dihubungi,VBT,O,O,,
28,detikcom,NN,B-ORG,Reporter-Arg,,
28,Sabtu,NNP,B-ARG,Time-Arg,,
28,(,OP,O,O,,
28,2,12,2017,DD,B-ARG,Time-Arg
28,),CP,O,O,,
28,"""","""",O,O,,
28,Namun,CC,O,O,,
28,ketinggian,NN,B-ARG,Height-Arg,,
28,air,NN,I-ARG,Height-Arg,,
28,di,IN,O,O,,
28,bawah,NN,O,O,,
28,50,CD,B-ARG,Height-Arg,,
28,cm,NND,I-ARG,Height-Arg,,
28,tidak,NEG,O,O,,
28,seperti,IN,O,O,,
28,pada,IN,O,O,,
28,beberapa,CDI,O,O,,
28,waktu,NN,O,O,,
28,lalu,JJ,O,O,,
28,yang,SC,O,O,,
28,bisa,MD,O,O,,
28,mencapai,VB,O,O,,
28,lebih,RB,O,O,,
28,dari,IN,O,O,,
28,70,CD,B-ARG,Height-Arg,,
28,cm,NND,I-ARG,Height-Arg,,
28,",",",",O,O,,
28,"""","""",O,O,,
28,lanjutnya,NN,O,O,,
29,Mimpi,NN,O,O,,
29,Rumah,NN,O,O,,
29,Terbakar,NNP,B-EVE,FIRE-EVENT,,
29,",",",",O,O,,
29,Eh..Terbakar,NNP,B-EVE,FIRE-EVENT,,
29,Beneran,NNP,O,O,,
29,-,NNP,O,O,,
29,-,-,O,O,,
29,Surabaya,NNP,B-PLOC,Published-Arg,"(-7.2738030882994495, 112.72653793278619)",2
29,-,-,O,O,,
29,Kebakaran,NN,B-EVE,FIRE-EVENT,,
29,rumah,NN,O,O,,
29,-,-,O,O,,
29,rumah,NN,O,O,,
29,di,IN,O,O,,
29,perkampungan,NN,O,O,,
29,padat,IN,O,O,,
29,penduduk,NN,O,O,,
29,Jalan,NN,B-ARG,Street-Arg,,
29,Ngaglik,NNP,I-ARG,Street-Arg,,
29,DKA,NNP,O,O,,
29,",",",",O,O,,
29,Surabaya,NNP,B-PLOC,Place-Arg,"(-7.2738030882994495, 112.72653793278619)",2
29,menyisakan,VBT,O,O,,
29,penyesalan,NN,O,O,,
29,yang,SC,O,O,,
29,mendalam,JJ,O,O,,
29,bagi,IN,O,O,,
29,Ny,NNP,O,O,,
29,Maimah,NNP,O,O,,
29,Rumahnya,NN,O,O,,
29,ludes,JJ,O,O,,
29,dilalap,VBT,B-EVE,FIRE-EVENT,,
29,api,NN,I-EVE,FIRE-EVENT,,
29,",",",",O,O,,
29,dan,CC,O,O,,
29,tak,NEG,O,O,,
29,sempat,MD,O,O,,
29,menyelamatkan,VBT,O,O,,
29,barang,NN,O,O,,
29,-,-,O,O,,
29,barang,NN,O,O,,
29,berharga,JJ,O,O,,
29,yang,SC,O,O,,
29,dimilikinya,VB,O,O,,
29,Penyesalan,VB,O,O,,
29,lebih,RB,O,O,,
29,dalam,IN,O,O,,
29,lagi,RB,O,O,,
29,",",",",O,O,,
29,sebelum,SC,O,O,,
29,terjadi,VB,O,O,,
29,kebakaran,NN,B-EVE,FIRE-EVENT,,
29,",",",",O,O,,
29,ia,PRP,O,O,,
29,sudah,MD,O,O,,
29,mendapat,VB,O,O,,
29,firasat,NN,O,O,,
29,buruk,JJ,O,O,,
29,"""","""",O,O,,
29,Ibu,NN,O,O,,
29,saya,PRP,O,O,,
29,yang,SC,O,O,,
29,sedang,RB,O,O,,
29,menunaikan,VBI,O,O,,
29,haji,JJ,O,O,,
29,",",",",O,O,,
29,tadi,NN,O,O,,
29,malam,NN,O,O,,
29,saya,PRP,O,O,,
29,telepon,NN,O,O,,
29,dan,CC,O,O,,
29,mengatakan,VBI,O,O,,
29,mengaku,VBI,O,O,,
29,bermimpi,VBT,O,O,,
29,rumah,NN,O,O,,
29,saya,PRP,O,O,,
29,yang,SC,O,O,,
29,saya,PRP,O,O,,
29,tempati,NN,O,O,,
29,terbakar,VBI,B-EVE,FIRE-EVENT,,
29,Jadi,SC,O,O,,
29,itu,PR,O,O,,
29,saya,PRP,O,O,,
29,anggap,NN,O,O,,
29,sebagai,IN,O,O,,
29,bunga,NN,O,O,,
29,tidur,VBI,O,O,,
29,",",",",O,O,,
29,"""","""",O,O,,
29,kata,VB,O,O,,
29,pedagang,NN,O,O,,
29,masakan,NN,O,O,,
29,padang,NN,O,O,,
29,ini,PR,O,O,,
29,sambil,SC,O,O,,
29,menangis,VBI,O,O,,
29,Namun,VB,O,O,,
29,ia,PRP,O,O,,
29,baru,JJ,O,O,,
29,sadar,NN,O,O,,
29,kalau,SC,O,O,,
29,ternyata,RB,O,O,,
29,mimpi,NN,O,O,,
29,ibunya,NN,O,O,,
29,jadi,SC,O,O,,
29,kenyataan,NN,O,O,,
29,"""","""",O,O,,
29,Saya,PRP,O,O,,
29,menyesal,VBT,O,O,,
29,tak,NEG,O,O,,
29,bisa,MD,O,O,,
29,menyelamatkan,VBT,O,O,,
29,barang,NN,O,O,,
29,-,-,O,O,,
29,barang,NN,O,O,,
29,saya,NN,O,O,,
29,",",",",O,O,,
29,"""","""",O,O,,
29,katanya,VB,O,O,,
29,Maimunah,VBT,O,O,,
29,mengaku,VBI,O,O,,
29,mengontrak,VBT,O,O,,
29,rumah,NN,O,O,,
29,petak,NN,O,O,,
29,di,IN,O,O,,
29,Jalan,NN,B-ARG,Street-Arg,,
29,Ngangik,NN,I-ARG,Street-Arg,,
29,nomor,NN,O,O,,
29,8,CD,O,O,,
29,Sedangkan,CC,O,O,,
29,kebakaran,NN,B-EVE,FIRE-EVENT,,
29,",",",",O,O,,
29,api,NN,B-EVE,FIRE-EVENT,,
29,berasal,VBI,O,O,,
29,dari,IN,O,O,,
29,rumah,NN,O,O,,
29,nomor,NN,O,O,,
29,7,CD,O,O,,
29,Saat,SC,O,O,,
29,terbakar,VBT,B-EVE,FIRE-EVENT,,
29,dirinya,NN,O,O,,
29,belum,NEG,O,O,,
29,berangkat,VBI,O,O,,
29,ke,IN,O,O,,
29,warung,NN,O,O,,
29,tempat,NN,O,O,,
29,sehari,RB,O,O,,
29,-,-,O,O,,
29,hari,NN,O,O,,
29,jualan,NN,O,O,,
29,masakan,NN,O,O,,
29,padang,NN,O,O,,
29,"""","""",O,O,,
29,Saya,PRP,O,O,,
29,lihat,VBT,O,O,,
29,api,NN,B-EVE,FIRE-EVENT,,
29,dari,IN,O,O,,
29,sebelah,NN,O,O,,
29,rumah,NN,O,O,,
29,sudah,MD,O,O,,
29,membesar,VBT,O,O,,
29,Saya,PRP,O,O,,
29,tahu,VBI,O,O,,
29,",",",",O,O,,
29,api,NN,B-EVE,FIRE-EVENT,,
29,itu,PR,O,O,,
29,tak,NEG,O,O,,
29,mungkin,MD,O,O,,
29,dipadamkan,VBT,O,O,,
29,dan,CC,O,O,,
29,membakar,VBT,B-EVE,FIRE-EVENT,,
29,rumah,NN,O,O,,
29,saya,PRP,O,O,,
29,Saya,PRP,O,O,,
29,langsung,RB,O,O,,
29,lemas,JJ,O,O,,
29,Lha,NN,O,O,,
29,kok,NN,O,O,,
29,kedadean,NN,O,O,,
29,(,OP,O,O,,
29,menjadi,VBT,O,O,,
29,kenyataan,NN,O,O,,
29,-,-,O,O,,
29,red,NN,O,O,,
29,),CP,O,O,,
29,mimpi,NN,O,O,,
29,ibu,NNP,O,O,,
29,saya,PRP,O,O,,
29,",",",",O,O,,
29,"""","""",O,O,,
29,katanya,VBT,O,O,,
29,Maimunah,NN,O,O,,
29,terbata,RB,O,O,,
29,-,-,O,O,,
29,bata,RB,O,O,,
29,Kebakaran,NN,B-EVE,FIRE-EVENT,,
29,itu,PR,O,O,,
29,terjadi,VB,O,O,,
29,pada,IN,O,O,,
